debut,fn,group,order
2021/11/16,pm390.cGEMS_2_2021_NOEVOLVE,Chimchar_21gems
2019/11/15,pm391,Chimchar
2019/11/15,pm392,Chimchar
2020/01/18,pm393,Piplup
2021/10/15,pm393.cHALLOWEEN_2021_NOEVOLVE,Piplup_21Ha
2021/11/16,pm393.cGEMS_1_2021_NOEVOLVE,Piplup_21gems
2021/11/16,pm393.cGEMS_2_2021_NOEVOLVE,Piplup_21gems
2020/01/18,pm394,Piplup
2020/01/18,pm395,Piplup
2022/07/17,pm396,Starly
2022/07/17,pm397,Starly
2022/07/17,pm398,Starly
2021/06/25,pm399,Bidoof
2021/06/25,pm400,Bidoof
2020/10/02,pm401,Kricketot
2020/10/02,pm402,Kricketot
2018/10/16,pm403,Shinx
2018/10/16,pm403.cFALL_2020_NOEVOLVE,Shinx
2018/10/16,pm404,Shinx
2018/10/16,pm405,Shinx
2018/11/06,pm406,Roselia
2018/11/14,pm407,Roselia
2021/07/23,pm408,Cranidos
2021/07/23,pm409,Cranidos
2021/07/23,pm410,Shieldon
2021/07/23,pm411,Shieldon
2019/12/05,pm412.fBURMY_PLANT,Burmy
2019/12/05,pm412.fBURMY_SANDY,Burmy
2019/12/05,pm412.fBURMY_TRASH,Burmy
2019/12/05,pm413.fWORMADAM_PLANT,Burmy
2019/12/05,pm413.fWORMADAM_SANDY,Burmy
2019/12/05,pm413.fWORMADAM_TRASH,Burmy
2019/12/05,pm414,Burmy
2022/07/22,pm415,Combee
2022/07/22,pm415.g2,Combee
2022/07/22,pm416,Combee
,pm417,Pachirisu
2021/01/12,pm418,Buizel
2021/01/12,pm419,Buizel
2022/04/20,pm420,Cherubi
2022/04/20,pm421.fOVERCAST,Cherubi
2022/04/20,pm421.fSUNNY,Cherubi
2023/08/27,pm422.fEAST_SEA,Shellos
2023/08/27,pm422.fWEST_SEA,Shellos
2023/08/27,pm423.fEAST_SEA,Shellos
2023/08/27,pm423.fWEST_SEA,Shellos
2019/05/07,pm424,Aipom
2018/10/23,pm425,Drifloon
2018/10/23,pm426,Drifloon
2021/10/15,pm426.cHALLOWEEN_2021_NOEVOLVE,Drifloon_21Ha
2019/04/16,pm427,Buneary
2019/04/16,pm428,Buneary
2022/04/12,pm428.cAPRIL_2020_NOEVOLVE,Buneary
2021/04/04,pm428.fMEGA,Buneary
2019/04/16,pm427.cAPRIL_2020_NOEVOLVE,Buneary
2018/12/01,pm429,Misdreavus
2018/11/14,pm430,Murkrow
2020/05/22,pm431,Glameow
2020/05/22,pm432,Glameow
,pm433,Chimecho
,pm434,Stunky
,pm435,Stunky
2019/05/21,pm436,Bronzor
2019/05/21,pm437,Bronzor
2019/08/05,pm438,Sudowoodo
2019/09/26,pm439,Mr_Mime
2020/02/13,pm440,Chansey
2021/04/04,pm440.cNOVEMBER_2018,Chansey_07
,pm441,Chatot
2020/10/24,pm442,Spiritomb
2019/12/17,pm443,Gible
2019/12/17,pm444,Gible
2019/12/17,pm445,Gible
2022/11/09,pm446,Snorlax
2020/02/06,pm447,Riolu
2020/02/06,pm448,Riolu
2020/02/07,pm449,Hippowdon
2020/02/07,pm450,Hippowdon
2020/02/07,pm449.g2,Hippowdon_01
2020/02/07,pm450.g2,Hippowdon_01
2020/03/05,pm451,Skorupi
2020/03/05,pm452,Skorupi
2020/03/31,pm453,Croagunk
2020/03/31,pm454,Croagunk
2020/03/31,pm453.cFALL_2020_NOEVOLVE,Croagunk_16
2022/09/27,pm454.cFALL_2020_NOEVOLVE,Croagunk_16
,pm455,Carnivine
2022/01/21,pm456,Finneon
2022/01/21,pm457,Finneon
2023/05/02,pm458,Mantine
2019/12/24,pm459,Snover
2019/12/24,pm460,Snover
2019/12/24,pm460.fMEGA,Snover
2019/07/25,pm461,Sneasel
2018/11/16,pm462,Magnemite
2020/02/15,pm463,Lickitung
2020/02/22,pm464,Rhyhorn
2020/07/24,pm465,Tangela
2018/11/15,pm466,Electabuzz
2023/05/02,pm466.cSPRING_2023_INSTINCT,Electabuzz_23s
2018/03/22,pm467,Magmar
2018/03/22,pm468,Togepi
2022/04/12,pm468.cAPRIL_2020_NOEVOLVE,Togepi
2019/09/20,pm469,Yanma
2018/08/11,pm470,Eevee
2019/05/17,pm470.cNOVEMBER_2018,Eevee_07
2022/12/31,pm470.cHOLIDAY_2022,Eevee_2022h
2023/04/04,pm470.cSPRING_2023,Eevee_23s
2018/08/11,pm471,Eevee
2019/05/17,pm471.cNOVEMBER_2018,Eevee_07
2021/12/16,pm471.cHOLIDAY_2021_NOEVOLVE,Eevee_11
2022/12/31,pm471.cHOLIDAY_2022,Eevee_2022h
2023/04/04,pm471.cSPRING_2023,Eevee_23s
2019/09/02,pm472,Gligar
2019/02/16,pm473,Swinub
2020/09/19,pm474,Porygon
2019/08/03,pm475,Ralts
2021/03/09,pm476,Nosepass
2017/10/26,pm477,Duskull
2022/11/01,pm477.cFALL_2022_NOEVOLVE,Duskull_f22
2019/01/31,pm478,Snorunt
,pm479,Rotom
2021/09/14,pm480,Uxie
2021/09/14,pm481,Mesprit
2021/09/14,pm482,Azelf
2021/07/23,pm483,Dialga
2021/08/06,pm484,Palkia
2020/01/07,pm485,Heatran
2021/06/17,pm486,Regigigas
2020/10/09,pm487.fORIGIN,Giratina
2019/09/23,pm487.fALTERED,Giratina
2019/05/27,pm488,Cresselia
,pm489,Phione
,pm490,Manaphy
2020/03/06,pm491,Darkrai
,pm492,Shaymin
,pm493,Arceus
,pm494,Victini
2021/01/04,pm495,Snivy
2021/01/04,pm496,Snivy
2021/01/04,pm497,Snivy
2021/07/03,pm498,Tepig
2021/07/03,pm499,Tepig
2021/07/03,pm500,Tepig
2021/09/19,pm501,Oshawott
2021/09/19,pm502,Oshawott
2021/09/19,pm503,Oshawott
2019/09/16,pm504,Patrat
2019/09/16,pm505,Patrat
2019/09/16,pm506,Lillipup
2019/09/16,pm507,Lillipup
2019/09/16,pm508,Lillipup
2022/11/24,pm509,Purrloin
2022/11/24,pm510,Purrloin
2022/08/05,pm511,Pansage
2022/08/05,pm512,Pansage
2022/07/01,pm513,Pansear
2022/07/01,pm514,Pansear
2022/07/22,pm515,Panpour
2022/07/22,pm516,Panpour
2022/08/27,pm517,Munna
2022/08/27,pm518,Munna
2020/07/02,pm519,Pidove
2020/07/02,pm520,Pidove
2020/07/02,pm521,Pidove
2020/07/02,pm521.g2,Pidove
2021/09/28,pm522,Blitzle
2021/09/28,pm523,Blitzle
2021/09/21,pm522.cFASHION_2021_NOEVOLVE,Blitzle_2021_FASHION
2020/08/14,pm524,Roggenrola
2020/08/14,pm525,Roggenrola
2020/08/14,pm526,Roggenrola
2020/07/24,pm527,Woobat
2020/07/24,pm528,Woobat
2023/04/20,pm529,Drilbur
2023/04/20,pm530,Drilbur
2021/07/17,pm531,Audino
2020/03/13,pm532,Timburr
2020/03/13,pm533,Timburr
2020/03/13,pm534,Timburr
2021/07/17,pm535,Tympole
2021/07/17,pm536,Tympole
2021/07/17,pm537,Tympole
2021/07/17,pm538,Throh
2021/07/17,pm539,Sawk
,pm540,Sewaddle
,pm541,Sewaddle
,pm542,Sewaddle
2022/08/10,pm543,Venipede
2022/08/10,pm544,Venipede
2022/08/10,pm545,Venipede
2022/03/22,pm546,Cottonee
2022/03/22,pm547,Cottonee
2023/08/04,pm548,Petilil
2023/08/04,pm549,Petilil
,pm550,Basculin
,pm551,Sandile
,pm552,Sandile
,pm553,Sandile
2021/07/06,pm554,Darumaka
2021/07/06,pm555.fSTANDARD,Darumaka
2021/12/23,pm554.fGALARIAN,Darumaka_31
2021/12/23,pm555.fGALARIAN_STANDARD,Darumaka_31
,pm556,Maractus
2020/06/25,pm557,Dwebble
2020/06/25,pm558,Dwebble
,pm559,Scraggy
,pm560,Scraggy
,pm561,Sigilyph
2019/10/17,pm562,Yamask
2022/10/20,pm562.fGALARIAN,Yamask_31
2019/10/17,pm563,Yamask
2022/06/07,pm564,Tirtouga
2022/06/07,pm565,Tirtouga
2022/06/07,pm566,Archen
2022/06/07,pm567,Archen
2021/04/20,pm568,Trubbish
2021/04/20,pm569,Trubbish
,pm570,Zorua
,pm571,Zorua
2020/02/02,pm572,Minccino
2020/02/02,pm573,Minccino
,pm574,Gothita
,pm575,Gothita
,pm576,Gothita
,pm577,Solosis
,pm578,Solosis
,pm579,Solosis
,pm580,Ducklett
,pm581,Ducklett
,pm582,Vanillite
,pm583,Vanillite
,pm584,Vanillite
,pm585,Deerling
,pm586,Deerling
,pm587,Emolga
2022/06/04,pm588,Karrablast
2022/06/04,pm589,Karrablast
2022/07/01,pm590,Foongus
2022/07/01,pm591,Foongus
2023/02/08,pm592,Frillish
2023/02/08,pm593,Frillish
2023/02/08,pm592.fFEMALE,Frillish
2023/02/08,pm593.fFEMALE,Frillish
2021/02/14,pm594,Alomomola
2023/08/27,pm595,Joltik
2023/08/27,pm596,Joltik
2020/11/07,pm597,Ferroseed
2020/11/07,pm598,Ferroseed
2019/09/16,pm599,Klink
2019/09/16,pm600,Klink
2019/09/16,pm601,Klink
,pm602,Tynamo
,pm603,Tynamo
,pm604,Tynamo
2022/09/06,pm605,Elgyem
2022/09/06,pm606,Elgyem
2022/10/15,pm607,Litwick
2022/10/15,pm608,Litwick
2022/10/15,pm609,Litwick
2022/06/04,pm610,Axew
2022/06/04,pm611,Axew
2022/06/04,pm612,Axew
2020/12/18,pm613,Cubchoo
2020/12/18,pm614,Cubchoo
2020/12/18,pm613.fWINTER_2020,Cubchoo_winter
2022/12/23,pm614.fWINTER_2020,Cubchoo_winter
,pm615,Cryogonal
2022/06/04,pm616,Shelmet
2022/06/04,pm617,Shelmet
2023/04/23,pm618,Stunfisk
2021/08/20,pm618.fGALARIAN,Stunfisk_31
,pm619,Mienfoo
,pm620,Mienfoo
2021/12/07,pm621,Druddigon
2023/08/18,pm622,Golett
2023/08/18,pm623,Golett
2022/11/14,pm624,Pawniard
2022/11/14,pm625,Pawniard
,pm626,Bouffalant
2020/12/13,pm627,Rufflet
2020/12/13,pm628,Rufflet
2022/07/31,pm628.fHISUIAN,Rufflet
2021/11/09,pm629,Vullaby
2021/11/09,pm630,Vullaby
2020/07/25,pm631,Heatmor
2020/07/25,pm632,Durant
2020/08/01,pm633,Deino
2020/08/01,pm634,Deino
2020/08/01,pm635,Deino
,pm636,Larvesta
,pm637,Larvesta
2020/05/18,pm638,Cobalion
2020/05/19,pm639,Terrakion
2020/05/13,pm640,Virizion
2021/03/06,pm641.fINCARNATE,Tornadus
2022/03/14,pm641.fTHERIAN,Tornadus
2021/03/11,pm642.fINCARNATE,Thundurus
2022/04/05,pm642.fTHERIAN,Thundurus
2021/12/01,pm643,Reshiram
2021/12/01,pm644,Zekrom
2021/03/01,pm645.fINCARNATE,Landorus
2022/04/26,pm645.fTHERIAN,Landorus
2021/12/16,pm646.fNORMAL,Kyurem
,pm647,Keldeo
,pm648,Meloetta
2020/08/15,pm649.fNORMAL,Genesect
2023/05/02,pm649.fSHOCK,Genesect
2023/01/07,pm650,Chespin
2023/01/07,pm651,Chespin
2023/01/07,pm652,Chespin
2023/05/21,pm653,Fennekin
2023/05/21,pm654,Fennekin
2023/05/21,pm655,Fennekin
,pm656,Froakie
,pm657,Froakie
,pm658,Froakie
2021/04/04,pm659,Bunnelby
2021/04/04,pm660,Bunnelby
2021/03/06,pm661,Fletchling
2021/03/06,pm662,Fletchling
2021/03/06,pm663,Fletchling
,pm664,Scatterbug
,pm665,Scatterbug
,pm666,Scatterbug
2022/02/01,pm667,Litleo
2022/02/01,pm668,Litleo
2022/02/01,pm668.fFEMALE,Litleo
,pm669,Flabebe
,pm670,Flabebe
,pm671,Flabebe
,pm672,Skiddo
,pm673,Skiddo
2023/06/16,pm674,Pancham
2023/06/16,pm675,Pancham
2022/09/27,pm676.fNATURAL,Furfrou
2022/09/27,pm676.fDEBUTANTE,Furfrou
2022/09/27,pm676.fSTAR,Furfrou
2022/09/27,pm676.fDANDY,Furfrou
2023/02/08,pm676.fHEART,Furfrou
2022/09/27,pm676.fKABUKI,Furfrou
2022/09/27,pm676.fMATRON,Furfrou
2022/09/27,pm676.fDIAMOND,Furfrou
2022/09/27,pm676.fPHARAOH,Furfrou
2022/09/27,pm676.fLA_REINE,Furfrou
2022/02/01,pm677,Espurr
2022/02/01,pm678,Espurr
2022/02/01,pm678.fFEMALE,Espurr
,pm679,Honedge
,pm680,Honedge
,pm681,Honedge
2022/09/24,pm682,Spritzee
2022/09/24,pm683,Spritzee
2022/08/05,pm684,Swirlix
2022/08/05,pm685,Swirlix
2022/09/03,pm686,Inkay
2022/09/03,pm687,Inkay
2022/05/13,pm688,Binacle
2022/05/13,pm689,Binacle
2023/08/18,pm690,Skrelp
2023/08/18,pm691,Skrelp
2023/06/06,pm692,Clauncher
2023/06/06,pm693,Clauncher
2023/01/27,pm694,Helioptile
2023/01/27,pm695,Helioptile
2023/07/27,pm696,Tyrunt
2023/07/27,pm697,Tyrunt
2023/07/27,pm698,Amaura
2023/07/27,pm699,Amaura
2021/05/25,pm700,Eevee
2021/05/25,pm700.cNOVEMBER_2018,Eevee_07
2022/12/31,pm700.cHOLIDAY_2022,Eevee_2022h
2023/04/04,pm700.cSPRING_2023,Eevee_23s
,pm701,Hawlucha
2023/01/10,pm702,Dedenne
,pm703,Carbink
2023/08/27,pm704,Goomy
2023/08/27,pm705,Goomy
2023/08/27,pm706,Goomy
,pm707,Klefki
,pm708,Phantump
,pm709,Phantump
,pm710,Pumpkaboo
,pm711,Pumpkaboo
2022/10/27,pm710.fSMALL.cFALL_2022,Pumpkaboo_2022
2022/10/27,pm710.fAVERAGE.cFALL_2022,Pumpkaboo_2022
2022/10/27,pm710.fLARGE.cFALL_2022,Pumpkaboo_2022
2022/10/27,pm710.fSUPER.cFALL_2022,Pumpkaboo_2022
2022/10/27,pm711.fSMALL.cFALL_2022,Pumpkaboo_2022
2022/10/27,pm711.fAVERAGE.cFALL_2022,Pumpkaboo_2022
2022/10/27,pm711.fLARGE.cFALL_2022,Pumpkaboo_2022
2022/10/27,pm711.fSUPER.cFALL_2022,Pumpkaboo_2022
2022/12/23,pm712,Bergmite
2022/12/23,pm713,Bergmite
2022/12/23,pm713.fHISUIAN,Bergmite
2022/10/20,pm714,Noibat
2022/10/20,pm715,Noibat
2022/10/08,pm716,Xerneas
2022/09/27,pm717,Yveltal
,pm718,Zygarde
2022/03/01,pm734,Yungoos
2022/03/01,pm735,Yungoos
2022/03/01,pm744,Rockruff
2022/03/01,pm745.fMIDDAY,Rockruff
2021/03/01,pm745.fMIDNIGHT,Rockruff
2022/08/04,pm751,Dewpider
2022/08/04,pm752,Dewpider
2023/06/16,pm753,Fomantis
2023/06/16,pm754,Fomantis
2022/04/23,pm759,Stufful
2022/04/23,pm760,Stufful
,pm761,bounsweet
,pm762,bounsweet
,pm763,bounsweet
,pm764,comfey
2023/08/27,pm765,oranguru
,pm766,passimian
,pm767,wimpod
,pm768,wimpod
,pm769,sandygast
,pm770,sandygast
,pm771,pyukumuku
,pm772,type_null
,pm773,type_null
,pm774,minior
,pm775,komala
2023/06/29,pm776,turtonator
,pm777,togedemaru
,pm778,mimikyu
,pm778,mimikyu
,pm779,bruxish
,pm780,drampa
,pm781,dhelmise
,pm782,jangmo_o
,pm783,jangmo_o
,pm784,jangmo_o
2023/01/26,pm785,tapu_koko
2023/02/08,pm786,tapu_lele
2023/04/17,pm787,tapu_bulu
2023/05/11,pm788,tapu_fini
,pm789,cosmog
,pm790,cosmog
,pm791,cosmog
,pm792,cosmog
2023/06/16,pm793,nihilego
,pm794,buzzwole
,pm795,pheromosa
,pm796,xurkitree
,pm797,celesteela
,pm798,kartana
,pm799,guzzlord
,pm800,necrozma
,pm801,magearna
,pm801,magearna
,pm801,magearna
,pm802,marshadow
,pm803,poipole
,pm804,poipole
,pm805,stakataka
,pm806,blacephalon
,pm807,zeraora
2019/02/05,pm808,Meltan
2019/02/05,pm809,Meltan
,pm810,grookey
,pm811,grookey
,pm812,grookey
,pm813,scorbunny
,pm814,scorbunny
,pm815,scorbunny
,pm816,sobble
,pm817,sobble
,pm818,sobble
,pm819,skwovet
,pm820,skwovet
,pm821,rookidee
,pm822,rookidee
,pm823,rookidee
,pm824,blipbug
,pm825,blipbug
,pm826,blipbug
,pm827,nickit
,pm828,nickit
,pm829,gossifleur
,pm830,gossifleur
,pm831,wooloo
,pm832,wooloo
,pm833,chewtle
,pm834,chewtle
,pm835,yamper
,pm836,yamper
,pm837,rolycoly
,pm838,rolycoly
,pm839,rolycoly
,pm840,applin
,pm841,applin
,pm842,applin
,pm843,silicobra
,pm844,silicobra
,pm845,cramorant
,pm846,arrokuda
,pm847,arrokuda
,pm848,toxel
,pm849,toxel
,pm849,toxel
,pm849,toxel
,pm850,sizzlipede
,pm851,sizzlipede
,pm852,clobbopus
,pm853,clobbopus
,pm854,sinistea
,pm854,sinistea
,pm854,sinistea
,pm855,sinistea
,pm855,sinistea
,pm855,sinistea
,pm856,hatenna
,pm857,hatenna
,pm858,hatenna
,pm859,impidimp
,pm860,impidimp
,pm861,impidimp
2020/05/25,pm862,Zigzagoon_31
,pm863,Meowth
,pm864,corsola
,pm865,Farfetchd
2022/12/01,pm866,Mr_Mime_31
2022/10/20,pm867,Yamask_31
,pm868,Milcery
,pm869,Milcery
,pm870,Falinks
,pm871,Pincurchin
,pm872,Snom
,pm873,Snom
,pm874,Stonjourner
,pm875,Eiscue
,pm876,Indeedee
,pm877,Morpeko
,pm878,Cufant
,pm879,Cufant
,pm880,Dracozolt
,pm881,Arctozolt
,pm882,Dracovish
,pm883,Arctovish
,pm884,Duraludon
,pm885,Dreepy
,pm886,Dreepy
,pm887,Dreepy
,pm888,Zacian
,pm889,Zamazenta
,pm890,Eternatus
,pm891,Kubfu
,pm892,Kubfu
,pm893,Zarude
,pm894,Regieleki
,pm895,Regidrago
,pm896,Glastrier
,pm897,Spectrier
,pm898,Calyrex
,pm898,Calyrex
,pm899,Stantler
2023/05/06,pm900,Kleavor
,pm901,Teddiursa
,pm902,Basculin
,pm903,Sneasel
,pm904,Qwilfish
